Difficulty,Probe,Front Server,Data File,RTT1,RTT2,RTT3,RTT4,RTT5,RTT6,RTT7,RTT8,RTT9,RTT10,RTT11,RTT12,RTT13,RTT14,RTT15,RTT16,RTT17,RTT18,RTT19,RTT20
Challenge-2,cdgeb-probe-02,cdgeb-server-05,cdgeb-file-15,0.856452,0.527193,0.522211,0.528574,0.517869,0.525885,0.526811,0.54057,0.521176,0.528125,0.52969,0.525288,0.523341,0.51651,0.521391,0.525577,0.526111,0.524775,0.524723,0.524793
Challenge-2,cdgeb-probe-05,cdgeb-server-11,cdgeb-file-09,0.840317,0.366044,0.366518,0.365535,0.3647,0.361808,0.368587,0.364888,0.368303,0.36743,0.363471,0.365143,0.364527,0.366383,0.363975,0.366045,0.36286,0.367055,0.366121,0.365274
Challenge-2,cdgeb-probe-12,cdgeb-server-16,cdgeb-file-06,1.100849,0.616757,0.615104,0.616314,0.619578,0.62221,0.620347,0.624111,0.619361,0.622562,0.617059,0.619995,0.621689,0.617465,0.618213,0.617634,0.619275,0.616501,0.620388,0.623338
Challenge-1,cdgeb-probe-03,cdgeb-server-08,cdgeb-file-05,0.626893,0.403345,0.408667,0.399266,0.390505,0.391688,0.405671,0.391004,0.406013,0.397166,0.396839,0.393664,0.392622,0.41226,0.408061,0.406956,0.399346,0.40084,0.392967,0.418423
Challenge-2,cdgeb-probe-09,cdgeb-server-05,cdgeb-file-15,0.949844,0.615737,0.605755,0.616852,0.603914,0.6176,0.615654,0.616729,0.620913,0.616092,0.610173,0.607697,0.617186,0.605738,0.607447,0.614305,0.603554,0.612739,0.616642,0.602634
Challenge-1,cdgeb-probe-13,cdgeb-server-02,cdgeb-file-02,0.572299,0.460756,0.46307,0.462878,0.46694,0.46471,0.463687,0.460682,0.463381,0.464894,0.462337,0.461582,0.46054,0.462205,0.461113,0.467389,0.46105,0.46062,0.45729,0.462468
Challenge-1,cdgeb-probe-01,cdgeb-server-14,cdgeb-file-02,0.307965,0.193389,0.192654,0.195982,0.197425,0.194663,0.193948,0.197087,0.196285,0.195082,0.199071,0.195399,0.191473,0.194539,0.194118,0.195293,0.190715,0.197746,0.192239,0.196269
Challenge-1,cdgeb-probe-14,cdgeb-server-10,cdgeb-file-02,0.800257,0.395683,0.405672,0.403956,0.405391,0.409656,0.4049,0.398933,0.404353,0.402822,0.393728,0.406819,0.394879,0.406329,0.405961,0.405822,0.407514,0.396055,0.406361,0.409369
Challenge-2,cdgeb-probe-02,cdgeb-server-09,cdgeb-file-10,0.742253,0.303231,0.300764,0.304203,0.302505,0.304025,0.35306,0.299447,0.302054,0.299737,0.306855,0.306062,0.301412,0.306759,0.300982,0.298902,0.307472,0.299826,0.304828,0.314371
Challenge-2,cdgeb-probe-04,cdgeb-server-10,cdgeb-file-12,1.372409,0.673311,0.667249,0.662828,0.654556,0.674756,0.659782,0.665323,0.655959,0.659225,0.663883,0.654531,0.672244,0.664151,0.658175,0.659593,0.668917,0.655994,0.659908,0.665199
Challenge-2,cdgeb-probe-04,cdgeb-server-06,cdgeb-file-08,0.278716,0.170078,0.170542,0.169525,0.169982,0.170446,0.169757,0.170283,0.169404,0.173989,0.169231,0.171214,0.16937,0.168927,0.169932,0.169796,0.170267,0.194876,0.169076,0.168308
Challenge-2,cdgeb-probe-12,cdgeb-server-10,cdgeb-file-17,0.800026,0.344903,0.340338,0.3475,0.347968,0.349502,0.344865,0.341014,0.331834,0.341961,0.341963,0.343363,0.341182,0.343199,0.341206,0.33446,0.346416,0.342557,0.345302,0.334971
Challenge-2,cdgeb-probe-02,cdgeb-server-11,cdgeb-file-13,0.684295,0.39851,0.395483,0.39305,0.394419,0.396821,0.399721,0.395391,0.394372,0.399953,0.394276,0.394655,0.393566,0.398987,0.393259,0.400084,0.39384,0.399912,0.394925,0.398424
Challenge-1,cdgeb-probe-06,cdgeb-server-06,cdgeb-file-01,0.84669,0.365163,0.363285,0.36622,0.367158,0.365198,0.368328,0.364035,0.368015,0.365289,0.363391,0.3684,0.365489,0.364651,0.396975,0.366171,0.365549,0.366645,0.363875,0.365845
Challenge-2,cdgeb-probe-11,cdgeb-server-02,cdgeb-file-12,1.045274,0.596003,0.598919,0.60113,0.607749,0.604432,0.603433,0.59899,0.597824,0.601658,0.59957,0.599159,0.602678,0.595733,0.605095,0.595114,0.598034,0.600619,0.607941,0.619665
Challenge-2,cdgeb-probe-01,cdgeb-server-15,cdgeb-file-13,1.677083,0.373852,0.384116,0.361437,0.361038,0.362465,0.359455,0.358799,0.363631,0.365496,0.363488,0.362707,0.364332,0.362962,0.363277,0.359039,0.359138,0.363343,0.358996,0.360682
Challenge-2,cdgeb-probe-01,cdgeb-server-11,cdgeb-file-09,1.519264,0.469706,0.464787,0.464366,0.463512,0.467417,0.474709,0.466496,0.467816,0.470839,0.467285,0.464318,0.467488,0.474437,0.464584,0.463654,0.464118,0.465125,0.465767,0.464098
Challenge-1,cdgeb-probe-02,cdgeb-server-13,cdgeb-file-02,1.46496,0.667599,0.666637,0.666943,0.664902,0.666798,0.667123,0.668713,0.662311,0.665383,0.667854,0.666523,0.666303,0.66503,0.665226,0.666175,0.6662,0.666051,0.666374,0.662197
Challenge-2,cdgeb-probe-12,cdgeb-server-03,cdgeb-file-07,1.181199,0.74393,0.75019,0.756274,0.758489,0.754369,0.754533,0.753588,0.745251,0.74835,0.750297,0.757396,0.749781,0.750086,0.756904,0.744286,0.768436,0.753915,0.743972,0.767491
Challenge-2,cdgeb-probe-11,cdgeb-server-17,cdgeb-file-07,1.001739,0.627454,0.616954,0.614854,0.621383,0.62152,0.616082,0.625313,0.624868,0.630544,0.621744,0.620719,0.611351,0.6231,0.618433,0.632602,0.629803,0.625756,0.628016,0.622559
Challenge-1,cdgeb-probe-13,cdgeb-server-15,cdgeb-file-02,0.61897,0.486447,0.487248,0.48578,0.489818,0.483829,0.489274,0.487326,0.485844,0.488387,0.484215,0.490376,0.487648,0.489822,0.488692,0.486599,0.483064,0.483839,0.486352,0.486566
Challenge-2,cdgeb-probe-13,cdgeb-server-13,cdgeb-file-12,0.845997,0.368012,0.362243,0.366931,0.362826,0.366931,0.36,0.36152,0.365378,0.367502,0.36558,0.360777,0.363011,0.360914,0.359558,0.368493,0.364846,0.358756,0.361629,0.362394
Challenge-2,cdgeb-probe-03,cdgeb-server-11,cdgeb-file-07,1.189067,0.692828,0.697215,0.697423,0.700937,0.682971,0.690693,0.691764,0.699059,0.681122,0.698273,0.697387,0.685953,0.684571,0.695521,0.696722,0.697279,0.695147,0.702088,0.685157
Challenge-1,cdgeb-probe-06,cdgeb-server-09,cdgeb-file-03,0.942749,0.501796,0.500798,0.500318,0.502035,0.510529,0.50568,0.506492,0.501362,0.501569,0.50526,0.498298,0.500699,0.50397,0.499574,0.499168,0.501088,0.50306,0.498886,0.504094
Challenge-2,cdgeb-probe-09,cdgeb-server-16,cdgeb-file-10,0.352796,0.271294,0.26901,0.268627,0.273765,0.274531,0.267394,0.268452,0.275718,0.275598,0.272138,0.26792,0.274995,0.273222,0.272909,0.272967,0.272003,0.267145,0.273398,0.267218
Challenge-2,cdgeb-probe-12,cdgeb-server-08,cdgeb-file-16,1.088758,0.500371,0.497157,0.496944,0.500053,0.501923,0.49949,0.498991,0.49599,0.502866,0.498513,0.497444,0.496812,0.499863,0.493292,0.4975,0.497757,0.503135,0.494491,0.498893
Challenge-2,cdgeb-probe-06,cdgeb-server-06,cdgeb-file-14,0.608759,0.304471,0.304744,0.301951,0.307423,0.302926,0.304137,0.302167,0.302452,0.304529,0.304803,0.307025,0.303216,0.307015,0.30662,0.305673,0.302246,0.303744,0.30164,0.30446
Challenge-2,cdgeb-probe-06,cdgeb-server-14,cdgeb-file-15,1.090503,0.292379,0.294387,0.29297,0.293279,0.291805,0.294232,0.296385,0.29267,0.292755,0.291953,0.294333,0.293149,0.29262,0.292812,0.293238,0.292373,0.292531,0.293385,0.291271
Challenge-2,cdgeb-probe-02,cdgeb-server-16,cdgeb-file-16,1.032199,0.395143,0.398031,0.389359,0.389638,0.397553,0.389443,0.396555,0.396514,0.397719,0.398049,0.39585,0.391812,0.395322,0.389957,0.396898,0.398503,0.400071,0.388399,0.400442
Challenge-2,cdgeb-probe-14,cdgeb-server-11,cdgeb-file-13,0.393465,0.095133,0.096066,0.095083,0.09707,0.097594,0.09416,0.095179,0.095279,0.095633,0.101192,0.095562,0.096468,0.095176,0.097654,0.096064,0.09668,0.095967,0.097086,0.096126
Challenge-2,cdgeb-probe-03,cdgeb-server-01,cdgeb-file-17,0.894193,0.419324,0.393523,0.39325,0.390162,0.391658,0.390757,0.403657,0.3922,0.392041,0.390316,0.391054,0.393857,0.390976,0.390678,0.392021,0.394464,0.393173,0.390719,0.391343
Challenge-2,cdgeb-probe-07,cdgeb-server-05,cdgeb-file-07,1.413709,0.718609,0.727886,0.726788,0.725501,0.723501,0.722538,0.723323,0.726872,0.720345,0.724158,0.725367,0.718568,0.719646,0.722749,0.727935,0.723965,0.717862,0.724879,0.719765
Challenge-2,cdgeb-probe-14,cdgeb-server-09,cdgeb-file-14,0.842439,0.376074,0.369401,0.382074,0.38262,0.383445,0.371901,0.382848,0.387716,0.381635,0.371817,0.376408,0.373182,0.381844,0.387882,0.38837,0.389684,0.383175,0.370537,0.384903
Challenge-2,cdgeb-probe-09,cdgeb-server-16,cdgeb-file-07,0.656629,0.345514,0.351694,0.344798,0.341646,0.341789,0.35336,0.348204,0.346172,0.428494,6.455479,0.346997,0.337776,0.344613,0.348605,0.347507,0.343642,0.347165,0.342684,0.346381
Challenge-2,cdgeb-probe-01,cdgeb-server-17,cdgeb-file-06,1.719115,0.407344,0.407369,0.402809,0.403504,0.403632,0.403962,0.405084,0.406934,0.409228,0.405695,0.398815,0.39952,0.407954,0.407094,0.404687,0.406487,0.402297,0.406802,0.402882
Challenge-2,cdgeb-probe-08,cdgeb-server-06,cdgeb-file-12,0.469897,0.235055,0.235665,0.235918,0.237255,0.23695,0.235771,0.239553,0.235675,0.236655,0.234425,0.236986,0.236084,0.234968,0.236664,0.236998,0.239468,0.235835,0.2381,0.234156
Challenge-2,cdgeb-probe-09,cdgeb-server-11,cdgeb-file-12,0.984554,0.629903,0.630116,0.628321,0.61972,0.634781,0.624,0.630337,0.62867,0.629009,0.620172,0.634281,0.643224,0.648238,0.748999,0.661459,0.627981,0.61784,0.638641,0.617492
Challenge-2,cdgeb-probe-06,cdgeb-server-10,cdgeb-file-11,0.844036,0.414191,0.410775,0.41591,0.409643,0.41107,0.423827,0.413629,0.411625,0.429481,0.426728,0.407731,0.4293,0.423517,0.426063,0.421543,0.414177,0.40882,0.42435,0.408675
Challenge-2,cdgeb-probe-03,cdgeb-server-10,cdgeb-file-11,1.192941,0.786324,0.773625,0.786976,0.782724,0.783702,0.78802,0.786701,0.786051,0.780325,0.78691,0.786182,0.78258,0.776769,0.781086,0.779248,0.784371,0.786902,0.778077,0.78305
Challenge-2,cdgeb-probe-11,cdgeb-server-05,cdgeb-file-15,0.520011,0.198446,0.190406,0.189456,0.197961,0.20055,0.207251,0.200318,0.198582,0.189613,0.199556,0.192268,0.190429,0.19732,0.198703,0.213063,0.198546,0.197263,0.197275,0.203671
Challenge-2,cdgeb-probe-01,cdgeb-server-10,cdgeb-file-12,2.310402,0.674303,0.666583,0.664794,0.664154,0.664809,0.658406,0.668885,0.664788,0.663364,0.663462,0.657799,0.689792,0.675389,0.667886,0.694561,0.673958,0.671169,0.659124,0.678188
Challenge-2,cdgeb-probe-01,cdgeb-server-11,cdgeb-file-07,1.621567,0.501175,0.476397,0.482401,0.482269,0.475088,0.483733,0.474783,0.477023,0.47807,0.475605,0.501345,0.481873,0.476275,0.477096,0.475908,0.478092,0.475053,0.475953,0.481749
Challenge-2,cdgeb-probe-07,cdgeb-server-17,cdgeb-file-13,0.789497,0.212625,0.212674,0.212568,0.213121,0.2085,0.211583,0.211904,0.214621,0.208807,0.212691,0.21022,0.210381,0.21294,0.213697,0.219554,0.211329,0.211851,0.208261,0.210699
Challenge-2,cdgeb-probe-04,cdgeb-server-06,cdgeb-file-15,0.997124,0.353359,0.355422,0.351718,0.353277,0.35398,0.354238,0.35128,0.352495,0.37549,0.356972,0.353264,0.353187,0.353396,0.355696,0.352203,0.352102,0.355524,0.354483,0.353469
Challenge-2,cdgeb-probe-05,cdgeb-server-06,cdgeb-file-08,0.297106,0.18333,0.180852,0.178528,0.180679,0.184807,0.184772,0.180333,0.181486,0.180401,0.184043,0.186748,0.182146,0.185798,0.182986,0.182375,0.181493,0.183718,0.181031,0.183524
Challenge-2,cdgeb-probe-02,cdgeb-server-09,cdgeb-file-14,0.797953,0.308834,0.311235,0.304167,0.310575,0.311068,0.310303,0.310763,0.311667,0.306046,0.312635,0.308889,0.311339,0.306234,0.310662,0.31391,0.306714,0.307904,0.307241,0.310118
Challenge-1,cdgeb-probe-10,cdgeb-server-03,cdgeb-file-03,1.713605,0.80387,0.800542,0.8025,0.799963,0.803788,0.8014,0.80806,0.799778,0.805335,0.802216,0.803571,0.801067,0.802533,0.798564,0.804581,0.801495,0.800242,0.801072,0.875112
Challenge-2,cdgeb-probe-04,cdgeb-server-10,cdgeb-file-17,1.038957,0.57033,0.596378,0.58652,0.571433,0.573639,0.576591,0.57344,0.575787,0.566917,0.576608,0.572415,0.582547,0.576434,0.580665,0.576689,0.57095,0.574078,0.569491,0.579057
Challenge-2,cdgeb-probe-08,cdgeb-server-14,cdgeb-file-14,0.166737,0.076062,0.08015,0.078618,0.078803,0.08365,0.091716,0.08353,0.077809,0.080347,0.079327,0.081337,0.083071,0.07972,0.082828,0.075145,0.084891,0.076576,0.079655,0.121986
Challenge-2,cdgeb-probe-13,cdgeb-server-15,cdgeb-file-07,0.80318,0.531879,0.527685,0.531832,0.530225,0.529719,0.528991,0.531019,0.527971,0.530688,0.526999,0.529826,0.528581,0.53105,0.528806,0.532058,0.532749,0.528655,0.52969,0.529405
Challenge-2,cdgeb-probe-07,cdgeb-server-11,cdgeb-file-12,0.976973,0.617407,0.628938,0.628019,0.617326,0.618815,0.627913,0.62382,0.617073,0.621845,0.620245,0.617214,0.619103,0.618797,0.622461,0.627121,0.619292,0.619439,0.649975,0.621641
Challenge-2,cdgeb-probe-04,cdgeb-server-07,cdgeb-file-08,0.252272,0.166062,0.191091,0.153003,0.152328,0.153563,0.153569,0.153185,0.155179,0.152893,0.155206,0.149533,0.156353,0.152325,0.154428,0.163528,0.149144,0.150978,0.153407,0.154166
Challenge-2,cdgeb-probe-04,cdgeb-server-10,cdgeb-file-06,1.454097,0.695919,0.703921,0.677416,0.674595,0.685431,0.671406,0.68377,0.691065,0.676848,0.676861,0.672406,0.67801,0.674719,0.677595,0.692765,0.680287,0.669238,0.670621,0.692368
Challenge-2,cdgeb-probe-12,cdgeb-server-15,cdgeb-file-06,1.065433,0.62242,0.617167,0.66019,0.616109,0.627852,0.62115,0.620412,0.623293,0.621759,0.620074,0.621889,0.616236,0.621696,0.622485,0.618355,0.623892,0.61917,0.617469,0.62047
Challenge-2,cdgeb-probe-05,cdgeb-server-12,cdgeb-file-10,1.286387,0.512013,0.513755,0.510005,0.516681,0.510869,0.5118,0.513691,0.538127,0.509127,0.512084,0.515319,0.510942,0.51189,0.510587,0.51299,0.51094,0.510606,0.511995,0.510777
Challenge-2,cdgeb-probe-03,cdgeb-server-14,cdgeb-file-13,1.102139,0.576578,0.573389,0.573874,0.578167,0.570575,0.575512,0.577663,0.576753,0.574156,0.573657,0.571458,0.578189,0.581474,0.576458,0.574139,0.576967,0.574137,0.577321,0.573129
Challenge-2,cdgeb-probe-12,cdgeb-server-04,cdgeb-file-12,0.565491,0.213473,0.218533,0.215595,0.21506,0.225316,0.222436,0.214904,0.216354,0.221936,0.218046,0.214756,0.216737,0.218128,0.21484,0.213073,0.217362,0.217071,0.217609,0.221422
Challenge-2,cdgeb-probe-07,cdgeb-server-17,cdgeb-file-14,0.211145,0.072646,0.068676,0.06782,0.068202,0.067576,0.067438,0.06554,0.068961,0.069754,0.068274,0.069453,0.071555,0.068045,0.070395,0.065788,0.06722,0.064926,0.066646,0.066291
Challenge-2,cdgeb-probe-05,cdgeb-server-08,cdgeb-file-10,0.67982,0.18105,0.180462,0.179702,0.179106,0.1815,0.17936,0.18063,0.181193,0.180561,0.179149,0.180553,0.18112,0.179059,0.17869,0.178706,0.181377,0.184834,0.180919,0.179967
Challenge-2,cdgeb-probe-02,cdgeb-server-17,cdgeb-file-17,1.326254,0.492315,0.50009,0.498033,0.498586,0.497671,0.497772,0.499193,0.497644,0.491749,0.539412,0.515419,0.497396,0.493869,0.49576,0.499953,0.490522,0.495942,0.497,0.494972
Challenge-2,cdgeb-probe-05,cdgeb-server-13,cdgeb-file-06,0.919184,0.438105,0.440692,0.439767,0.440102,0.44077,0.436575,0.438797,0.440489,0.438999,0.440353,0.439831,0.441038,0.436595,0.441492,0.441612,0.441686,0.447897,0.43853,0.441198
Challenge-1,cdgeb-probe-12,cdgeb-server-13,cdgeb-file-01,0.788728,0.389524,0.387133,0.386984,0.388889,0.388749,0.388883,0.387255,0.387968,0.38673,0.386605,0.387936,0.390635,0.388674,0.386697,0.388294,0.387013,0.386458,0.389332,0.3862
Challenge-1,cdgeb-probe-14,cdgeb-server-03,cdgeb-file-03,1.769161,0.856294,0.854118,0.843719,0.8438,0.854508,0.85194,0.854813,0.843072,0.851031,0.877378,0.847734,0.847177,0.897479,0.843525,0.845312,0.847124,0.853381,0.852388,0.846536
Challenge-1,cdgeb-probe-04,cdgeb-server-13,cdgeb-file-02,1.344782,0.544373,0.544098,0.545539,0.542785,0.543743,0.545197,0.543932,0.545107,0.543942,0.544123,0.542214,0.542356,0.546197,0.542403,0.543342,0.542833,0.544266,0.54285,0.544057
Challenge-1,cdgeb-probe-14,cdgeb-server-09,cdgeb-file-03,0.782134,0.370463,0.370539,0.364858,0.363871,0.370742,0.36813,0.367131,0.359907,0.373938,0.36056,0.362873,0.359516,0.361036,0.367622,0.368551,0.35741,0.377755,0.360134,0.357538
Challenge-1,cdgeb-probe-12,cdgeb-server-17,cdgeb-file-04,0.575963,0.52216,0.52741,0.526356,0.52638,0.536497,0.521199,0.520056,0.528936,0.529067,0.527188,0.525887,0.523021,0.518861,0.530297,0.528963,0.527611,0.524904,0.525796,0.530688
Challenge-2,cdgeb-probe-03,cdgeb-server-06,cdgeb-file-14,0.670992,0.357972,0.354117,0.365442,0.353695,0.359024,0.353452,0.351589,0.355105,0.353802,0.353767,0.355464,0.354338,0.355768,0.353985,0.352737,0.354315,0.355903,0.352414,0.353062
Challenge-2,cdgeb-probe-01,cdgeb-server-17,cdgeb-file-14,0.558467,0.265239,0.25952,0.260474,0.26137,0.265473,0.266016,0.265758,0.263641,0.262022,0.267411,0.262003,0.265897,0.260855,0.265816,0.267596,0.265404,0.266103,0.265065,0.263846
Challenge-1,cdgeb-probe-11,cdgeb-server-06,cdgeb-file-04,0.890872,0.50911,0.509428,0.507498,0.507104,0.510133,0.509525,0.508952,0.507863,0.506023,0.506892,0.508018,0.504874,0.508602,0.506743,0.507221,0.505545,0.507177,0.508346,0.506952
Challenge-1,cdgeb-probe-12,cdgeb-server-04,cdgeb-file-01,0.185146,0.128982,0.125616,0.122023,0.123185,0.120842,0.122908,0.123919,0.125755,0.122942,0.12448,0.121117,0.123239,0.12854,0.124126,0.122081,0.125898,0.123834,0.118992,0.124855
Challenge-1,cdgeb-probe-05,cdgeb-server-07,cdgeb-file-05,0.207433,0.148384,0.151376,0.150452,0.148466,0.149617,0.151223,0.149006,0.14844,0.150176,0.153855,0.149076,0.150457,0.14933,0.148339,0.149455,0.149203,0.14841,0.149988,0.14905
Challenge-1,cdgeb-probe-04,cdgeb-server-04,cdgeb-file-01,0.271886,0.195699,0.193988,0.193467,0.19857,0.194239,0.192606,0.194741,0.198016,0.194559,0.199264,0.202032,0.201337,0.194141,0.200994,0.201427,0.199008,0.201267,0.201103,0.194673
Challenge-1,cdgeb-probe-14,cdgeb-server-08,cdgeb-file-05,0.509044,0.306067,0.312008,0.305189,0.31203,0.301373,0.302105,0.303967,0.305894,0.302664,0.311896,0.306588,0.311484,0.308746,0.30764,0.307352,0.310895,0.304542,0.311037,0.301824
Challenge-2,cdgeb-probe-04,cdgeb-server-17,cdgeb-file-07,0.799771,0.430594,0.430704,0.425117,0.426258,0.423518,0.42845,0.427649,0.430181,0.428145,0.424738,0.423611,0.465109,0.42878,0.429155,0.430218,0.42208,0.429919,0.429544,0.449802
Challenge-1,cdgeb-probe-01,cdgeb-server-11,cdgeb-file-01,0.516547,0.337253,0.345941,0.341622,0.341142,0.354501,0.345345,0.345716,0.336967,0.341816,0.336569,0.336958,0.340864,0.345639,0.336479,0.336342,0.341462,0.347845,0.344314,0.343536
Challenge-2,cdgeb-probe-11,cdgeb-server-15,cdgeb-file-13,1.225723,0.660434,0.654496,0.651018,0.658479,0.656205,0.654331,0.651188,0.658747,0.660598,0.649667,0.649999,0.651186,0.650142,0.65991,0.664551,0.651309,0.659088,0.662239,0.66012
Challenge-2,cdgeb-probe-03,cdgeb-server-11,cdgeb-file-10,1.462774,0.766867,0.762629,0.750719,0.757574,0.755402,0.763101,0.765637,0.771731,0.766457,0.765599,0.758682,0.752092,0.772918,0.759912,0.763995,0.749135,0.759219,0.75595,0.803087
Challenge-2,cdgeb-probe-07,cdgeb-server-15,cdgeb-file-07,0.452607,0.176388,0.17754,0.178309,0.17636,0.178312,0.185508,0.178831,0.177363,0.182146,0.183943,0.179266,0.183942,0.18156,0.178077,0.180637,0.182254,0.214268,0.180918,0.182613
Challenge-1,cdgeb-probe-05,cdgeb-server-12,cdgeb-file-03,0.340264,0.273121,0.273777,0.274717,0.270231,0.274443,0.275137,0.271598,0.273905,0.273775,0.27257,0.275756,0.277992,0.274644,0.27396,0.275203,0.278486,0.273146,0.272598,0.28208
Challenge-2,cdgeb-probe-03,cdgeb-server-09,cdgeb-file-15,0.997655,0.528462,0.531296,0.520778,0.531939,0.511556,0.52851,0.51988,0.529751,0.51716,0.525103,0.516094,0.520164,0.524195,0.521951,0.525359,0.526855,0.519228,0.516042,0.527139
Challenge-2,cdgeb-probe-11,cdgeb-server-06,cdgeb-file-14,0.781641,0.482684,0.489705,0.480867,0.484259,0.481243,0.483536,0.483649,0.481512,0.48424,0.486769,0.482618,0.482598,0.482835,0.485146,0.483148,0.485418,0.486856,0.486082,0.481953
Challenge-2,cdgeb-probe-07,cdgeb-server-02,cdgeb-file-13,0.811728,0.259684,0.25783,0.257983,0.257546,0.26176,0.259995,0.26022,0.258573,0.257349,0.257577,0.255788,0.258905,0.256356,0.257273,0.259368,0.260612,0.258973,0.259279,0.258168
Challenge-2,cdgeb-probe-09,cdgeb-server-15,cdgeb-file-07,0.633142,0.484693,0.386139,3.249778,0.374414,0.357928,0.366992,0.366972,0.367987,0.366212,0.361206,0.368767,0.361623,0.365616,0.362729,0.360986,0.369479,0.35727,0.358317,0.362566
Challenge-2,cdgeb-probe-14,cdgeb-server-04,cdgeb-file-15,0.497963,0.134762,0.131786,0.135605,0.13219,0.136065,0.13375,0.134812,0.133706,0.135276,0.134117,0.134369,0.131517,0.133955,0.137793,0.135667,0.136754,0.13448,0.134635,0.135675
Challenge-1,cdgeb-probe-12,cdgeb-server-03,cdgeb-file-01,1.701154,0.879319,0.888429,0.886031,0.877695,0.879748,0.878137,0.885173,0.88664,0.880898,0.890211,0.885102,0.882606,0.890315,0.878153,0.892893,0.891125,0.888043,0.886319,0.889223
Challenge-2,cdgeb-probe-05,cdgeb-server-04,cdgeb-file-17,0.306205,0.22198,0.23,0.221009,0.225574,0.225042,0.223893,0.223181,0.225347,0.223441,0.221412,0.223863,0.223193,0.222348,0.225233,0.221645,0.226335,0.221643,0.223549,0.224035
Challenge-2,cdgeb-probe-13,cdgeb-server-11,cdgeb-file-10,0.94824,0.244739,0.247882,0.246468,0.248164,0.246262,0.249365,0.24482,0.244204,0.244612,0.245906,0.247341,0.245198,0.246208,0.245399,0.245445,0.245407,0.246397,0.246136,0.256397
Challenge-1,cdgeb-probe-09,cdgeb-server-08,cdgeb-file-05,0.806434,0.594865,0.597336,0.588258,0.583778,0.599446,0.596923,0.586537,0.597856,0.592829,0.599457,0.725416,0.594592,0.595124,0.588148,0.597381,0.594003,0.595634,0.591553,0.587098
Challenge-2,cdgeb-probe-10,cdgeb-server-11,cdgeb-file-10,1.473319,0.761433,0.746418,0.748669,0.768711,0.765013,0.765777,0.736582,0.747759,0.748313,0.736236,0.765755,0.742248,0.747215,0.761873,0.754493,0.764398,0.734955,0.747689,0.861511
Challenge-2,cdgeb-probe-02,cdgeb-server-08,cdgeb-file-13,0.929334,0.330373,0.330415,0.32921,0.329205,0.330978,0.330537,0.329594,0.33042,0.329207,0.331357,0.329335,0.329895,0.330393,0.32928,0.355244,0.331076,0.331416,0.330179,0.33232
Challenge-2,cdgeb-probe-14,cdgeb-server-14,cdgeb-file-13,1.193833,0.649347,0.648092,0.649787,0.649489,0.649394,0.653936,0.663825,0.648463,0.655737,0.695188,0.651813,0.652712,0.656556,0.648783,0.646277,0.650205,0.658041,0.655054,0.648566
